A,B,C,D,E,F,G,H,I,J,K,L,M,N,O
2.828736883582721,2.7790919300823433,2.410343415906775,3.904866419027016,3.1874307785679292,2.622125517667212,3.7383979134991137,2.4393782700488504,2.055178219975719,3.394160685857292,2.7619999151174865,3.2430336293530138,3.5697926658394015,2.978415877332526,2.8015043464342093
2.744822667938524,4.393046564628833,3.5482955607088984,3.3347424581682383,4.114382291433394,2.4418999320168613,2.4770071098323694,3.69545019328672,3.0544511367679625,3.2481612520371033,2.669245820825978,2.094847923268361,2.9502994791042254,3.1605754337708274,3.476412922137296
2.8533016725157814,2.6988645036949803,3.412732537200692,3.0826218487413173,2.148422057801312,2.8991413378835964,3.0503673866055228,3.825210625464205,3.809439705263183,1.7440548227701265,2.5170357572882947,3.1945760760505655,3.2272103140712036,1.8273364547329705,3.9087024707554803
2.6774828444322454,2.4914171590059655,3.3349151954244656,3.9481373282652705,3.7752133492233524,4.432899794774839,3.1076051691134583,1.9397836335186516,4.081541775408075,2.4537897867295784,3.892892040923039,2.821348966840353,2.5971325410013146,2.261774114572058,3.2145808533857423
3.383355649940321,2.975776487676403,3.6540294065253627,2.788339070785897,4.887926813115236,3.1347555577467077,3.687417098040844,3.4832173149390755,3.0079141866850496,3.3418943007473545,2.532317793531555,3.7264949006461916,4.408355961773238,3.918396385291336,2.117994055565019
4.576389325794993,3.7053853616333834,3.388257897859809,3.1686174106062217,3.438675727958841,3.138327048586052,3.0397528338772366,2.4110744277569256,2.5763806791743495,3.8861558132751775,2.1638128688439195,2.7448463440777418,2.5333050999412845,2.6966922184686526,3.4133611003245177
1.969361275290281,2.6421396262510832,2.044917919687485,3.3293456668361032,2.8646267478687464,1.9954019011066482,2.861797075410472,3.5165332788998174,3.620335816027999,2.44223057225959,4.200776617962344,3.873266151580535,1.8346317139074633,2.1980018451213184,2.731606936830016
3.0017927386796313,3.6948475582557325,3.345215070805445,3.071806444137045,2.6929434717741687,4.37095095191805,2.1611481455434536,3.3847510040697166,3.355646051451779,3.3889335925859174,2.8663001632355893,2.6793821497732253,2.627259319410781,2.791565965209024,3.47584906568781
2.897361700488709,2.5083791487931713,4.303936877396633,3.3253171186360806,2.708884271563302,4.784276766289651,2.2765296847127914,2.2967899984248072,3.015590803236823,1.9127846366949044,2.5632678372427193,2.933004258653279,4.640460999666464,4.029374868346531,3.603751941433158
3.25597386390983,1.996445299639167,2.6021648974341125,2.79573885321929,3.732652415996755,2.9373285857852816,4.041942348873713,2.6133684553478433,3.694259279712984,2.167393420301435,3.786428409463647,2.3876939119390004,3.6079551590070116,3.4454325897860305,2.1075983244277596
2.4243478237019294,3.712010423055202,3.874257998023342,2.8006210820566553,1.9116875112754392,2.9942320438518126,3.6755643400910696,3.300006295774141,3.841140649578113,2.208394819171885,1.6072897199948188,3.435390327119659,2.416235547478924,3.9063593563502375,4.288775662280578
2.71652477694108,4.357310645370793,2.867381141179063,3.6968241582282166,3.1276857698143132,4.189438818263836,2.2324517097424006,1.8820822686333831,3.0431063596138253,2.8576815220355045,2.8836489232026237,3.2854503825155357,2.102939522278744,2.9705758743864226,3.1639151073046086
3.547790804956874,3.7822197451278363,3.5972873164900294,2.738870495075121,2.7634560589054393,2.5629179448842496,3.157738149298526,3.445065844734875,2.3815596697920824,3.1665855494460304,3.3682157704512217,1.8417514733126703,3.663933615047535,2.24695283833993,4.508585233400336
3.4464567493415874,3.199727345768237,2.816602566090871,3.2840656797083194,3.898520637746725,2.7607018994202215,2.602557857006371,1.951399247182609,3.2357545630989666,3.993691311449016,3.253581639785569,3.3367166148273815,1.6926449058332214,2.2096320636609956,3.3479912567891748
2.731940196591099,2.3563325570102336,3.6562837123995386,2.0444272519212783,2.9177224955161782,3.716551797653805,2.708430622049648,3.053395160358736,2.1378820272342467,3.2913228872327025,3.3287252435077086,3.081250655628776,3.5863154247188644,1.2536020326298085,1.1757550086916575
3.347509526942633,4.238137049907387,2.756040022327759,2.817544608134488,3.2096686007181447,2.3840344891428167,2.84327366515161,3.332069276061999,3.2895688563011696,3.6357558355970614,4.061624578813134,4.265951332625827,4.395130631480031,1.6975840338050288,4.095104527597558
3.541123574657476,3.3247279495566846,2.6515527962425467,2.532803140178148,3.1345819021624783,3.3531531586064265,3.363731651545223,2.024792913498445,4.086788617913486,2.7608749939359303,2.1693920633595303,2.9978921979150646,3.473219960314472,1.9417136289852617,2.8137300497200206
2.560391184094248,2.6158315563635575,2.2480436141318627,3.239653596057422,2.9354550183548493,3.742347466304686,4.073325953494127,3.8846411139471333,2.708765833088286,2.9715241023654637,1.934646658516433,2.227084929835041,4.128021763429324,3.0677287739229078,2.999299335241251
2.5332149732445055,3.16348424133392,2.634137902648095,3.7069748677501133,3.515081043715691,3.0402970417121415,2.813051646431784,3.635118865884892,3.7117859201889374,2.7392885881297038,3.4704841472895263,2.0766794096421464,2.2429237160919,3.0412859890339106,1.9898626640680348
2.183913651579749,2.819369648894176,3.2058829492600043,2.69344754372926,2.515497817736411,4.256181975095313,3.5600770284022296,2.6675407664603137,2.369301040999633,2.9690499169642006,2.6892527039455505,3.7699349753322644,2.1771119794454217,2.9765871377823383,2.425198792340404
4.324607937709876,2.4863369455862143,2.0536072123073748,2.125568880774697,3.3709167017035613,3.6473650749551565,3.3907879724239156,3.43515038136675,3.64819418486908,2.523181874560619,3.924383703473451,3.110542654709501,1.6717452127847408,3.0219740293981356,2.8403548819768334
2.586901266683518,3.059320247111734,1.923968495541688,2.7510882104823375,2.739104594074055,3.638646012438282,3.601350517747547,3.9227778857936544,3.8384735320333694,2.8359693142606024,2.7231531640535875,3.467478716456201,4.167820166533031,2.6049209003229974,3.606736521830147
2.987701871337553,3.5945166538255666,3.7066638855737146,1.8278546758597236,1.88148618016614,1.8554251938187294,2.468276360741444,2.8925032466217946,4.288122557360615,3.912604159781463,3.1936703919437814,1.697427561744456,3.012067449382019,3.1273893321136947,1.4462639272510438
4.044308432069178,2.9835037406747533,2.7579315982577643,3.151417079467981,2.802852951513394,1.9879777176186368,2.244489410673543,2.2041444202983946,1.0968291889255721,3.7295983325175053,2.4834945219842406,3.923246232435436,3.5437567870430993,3.3119188247262885,3.470306053065197
4.645207972011655,2.9851709393399184,3.274817504142623,3.062295891230485,2.552014561560771,2.923300795115623,1.4538214195928452,4.190422421528237,2.4964052147957263,2.457116881599119,4.01471851608722,3.420766664110099,2.7569630583484033,3.093140681797159,3.767766634112442
3.126080694558146,3.1366578034769406,3.9884691850078484,3.042461905484852,2.483565470502856,4.1686121349540795,3.343186561133045,2.483166508265384,3.3122414359371186,4.143419754664946,3.7914077075634482,3.9274319205323613,3.151871516783962,3.2574514476763454,2.5743719308953645
3.4293020466120745,2.275079353493467,3.3289665075618697,2.744476352643807,2.3427254202433274,2.9660361944144458,3.043991321769469,3.2636986308488627,3.508435802097278,2.5617328881900385,2.8854959906852713,3.415455316975542,2.295990755101771,2.8677691879562888,2.3954237558935816
2.3762717589336724,2.792552832553298,3.4881259052537095,3.2740586775897214,3.878763466036159,2.7858804038143017,4.26552496534956,2.974638565903783,3.6933498239527784,4.1589247213801785,1.4960807672371315,3.1892671497858074,4.146375476236631,2.9048590697308705,3.0828352213087165
1.6588553357652764,2.7475361487323378,2.774932079869495,3.0515953419027313,3.2697212995140217,3.108300410772968,4.5616062218857,2.00516749124544,3.4630889645813046,3.3475531659492344,2.313093523437119,2.9251317841931885,2.7320614964518306,2.2337562148679986,2.95480057079508
3.226097590810454,3.1920450992641287,3.0330323952315617,3.298434633068904,2.0048332736658825,2.5780674739914398,4.377852867467106,2.7334111374919443,4.417492304606311,3.4033527329480298,1.6756984618275834,2.582953997056956,3.7494106267145817,2.978076694683331,2.9316448932505264
2.7906137818944097,3.4351814150758457,3.201862110125887,2.4207341249954575,2.482736880162479,2.6397473279063983,2.604835184413234,2.9385139711272785,2.3185254411412015,3.1916720806325505,3.7317019480792397,1.2482810923794543,3.5220767821892296,2.6592623473783656,2.910970767934273
3.123907916534128,3.336762571933442,3.1889570762269104,2.5048922867229537,2.615266960803332,2.3823762628156984,3.0061004089529684,2.5924578420139697,2.0014599571922327,2.701429477787295,2.907322030949562,3.416693132090014,3.695165492220518,3.04695805861157,3.527189039935105
2.386190411605837,2.9460545214361464,2.561701917754531,3.1374483534854862,4.061980308409366,2.6082865315503954,2.544980691940642,2.446926050353749,3.8761018382662558,3.582443738880356,4.575364551512001,2.402127225940549,3.4743041212532924,1.8612324854329165,3.627973234245073
3.5990058589546408,1.863994178658551,2.575889183735316,2.5735055218454264,3.027085310785614,3.5119760183749595,3.1133563751717777,3.583699927987404,2.852274567500722,4.454801728668898,1.3216098696349572,2.4295975918845825,2.7242802543014446,3.4833233547095688,2.4014925133589484
3.0472726677721784,2.948244548394996,2.7135182670133213,2.0373723193985,2.2155862332034033,3.9498720576611954,2.9480791048353923,2.6933671973262996,2.317844647174253,1.7140681774726363,4.278947479657473,3.6724803407149644,3.201370564160133,2.8705691960733244,3.0556107121195737
3.1141121693029867,3.4404947500321867,3.0098853507601184,3.1979529226559493,3.3628064354290426,3.2815866837909264,3.118968941470773,3.518251815151098,3.804788043624486,3.179801135520003,2.6850849700119266,2.580058373346021,3.3043539550377545,3.073573537462723,3.1084580272787354
2.9431580088721616,3.2659956602804576,3.9329141248695834,3.408376858582581,3.1648025420053636,2.489505796398106,3.7567167582785554,3.958599619253011,2.0732945134531677,4.487335024968708,1.7633115732562767,3.4702743711969033,4.736111031208351,2.8013653118416784,2.422524840689758
2.7144591936985543,2.5408888408069044,2.5359298109379544,2.538600749721447,3.1706730377025703,4.320295468351919,3.726866620525965,3.6972559445882527,3.220594916120048,3.712966135283006,2.9130607293260242,2.191133375586679,2.8890189014326806,2.349834188855952,3.1928843154907405
3.521203703675529,2.6870289163069927,2.7431053109318655,3.9180826653844925,2.878112893970194,2.4861916894106453,3.948512802971582,3.7186319917222592,3.010444806439634,1.8659842560895303,2.8177963202743097,4.521190207262498,3.4343854117452755,3.159452948159761,3.4315892730419773
3.1788834357116276,1.820268053127347,3.175417230002771,2.7511901635246025,3.301254704253447,2.6730925443868516,3.5130938162883996,2.7176166312774326,3.79886969464314,3.109680847752165,2.833395018640854,3.1788394638160877,3.556649741445096,2.9401829647552193,2.1712383958686496
3.741862529438467,2.5506735989489635,2.470444903342103,3.409027191848235,2.922937494448529,2.747784858797808,3.9740273326952953,3.9076010919483046,2.8531369936267392,3.2035750429054874,2.815394940421318,3.1072025590262102,3.011689389282743,2.0755099333236564,2.5265124646273343
2.894539016363117,1.6457678140607714,3.328709295736805,2.215417166928641,1.8050928335280456,2.7968455666474767,2.2812962426862082,3.1716985353747864,2.071720252895195,2.2351849174513605,2.8553785498698696,2.3121048663413513,3.1577792099423205,1.9534695723192916,3.1164509034589134
3.387400213667659,3.100164614606487,2.3428808317826344,3.3695300696714985,4.338303813454743,3.6883108091532946,3.0555294431322517,3.0168799341557198,2.3313330484900607,2.710732353198341,2.571960182190046,2.698829184721121,2.616519778610323,2.630719265346818,3.4688104182199306
2.129231285315417,2.9728278849631264,2.165609187221347,3.416169364829631,3.3484708373280716,3.3742371071703765,3.518873530559219,2.378153783482947,2.7871603433967334,2.3923844874417575,2.0279778991949007,2.0880612069150732,2.4076314092396527,2.912236996534785,3.140014930472443
2.6610498523929933,3.5314434321360757,1.3479662426689012,4.419970238583072,2.8711998497337956,2.4923312201147265,3.1444872726603106,3.028117444939393,2.1336980951567135,3.068275772332563,3.4372221789545745,3.604343804864171,3.2167236359907445,3.888755874856178,2.9242955151886676
2.26335482587833,2.4104527804721614,2.2865713679869186,2.6017124467545263,3.6453465643455765,2.541255618915282,2.9455115577613027,3.2005836945726194,3.1380570892990955,3.0138021887043043,3.0286344065838753,2.4909012354111035,2.160045251761445,3.3621489762718046,2.5939842996316083
2.0379844977779458,1.8845792410054991,1.955300242540206,3.452716104853804,3.342917798857792,3.7433156429466536,3.529248910783847,3.2103617022342266,1.6904408202181487,3.1282652656879466,2.642079164364878,3.748259228856128,2.3211827480277663,2.921710288191165,2.6755097594405726
3.290023098894497,3.350461949709855,3.073608819013198,4.4236632760679555,3.0031328445468835,2.7605012659162913,3.057941472069061,1.6152734222090674,2.5504489081014263,3.159876456703839,3.195829682491354,2.8888721281864966,2.483677671180705,3.377574921713393,3.9105571422505676
3.123962827731699,2.7051851748662425,2.835416949694264,3.632931007837758,3.5851247912291404,3.0629648821467663,3.531223667681229,3.5840935215031102,3.4241007059479776,2.2700718938968465,3.1364467070168445,3.468503838961791,2.900499102329566,3.3395734025491324,2.2853755421040782
3.4327558443631863,3.7279310326482378,3.0995653149178235,4.006601483579812,3.7091928664817493,3.634995523106475,2.400229190674131,3.425651179189968,3.599404341131218,2.810146249713651,1.5910998636289073,3.51931674297683,3.152140823926676,2.4703042548475374,2.39694669672744
3.3514250318244456,2.8788060485470166,3.5881888507394675,2.237224140193541,4.249865355405033,2.633353727138788,3.185790762578415,3.5564281556918327,3.429259180352884,4.0663699610948605,2.647108895084505,3.2097166244887596,3.264036963453523,2.3537485446603537,2.36767305824763
2.588272858432668,3.0578819218766444,3.9344561516102683,2.6494444569377524,1.9803991827830645,3.373389981328996,2.084919883167744,2.680370395975251,2.8217915706383265,2.3628587251834885,3.069960212933776,3.3680990612348443,3.4645766883248763,2.989251159180692,4.0684508733773725
1.684696975363627,3.2286858130591156,3.2507815193600633,3.9728124697031837,3.6332813889080393,2.010549106131635,2.512087923472071,2.601799193254378,2.9173416515137074,3.3522818031418025,2.036985307199288,2.8709145883703466,3.0191765594227356,3.1931324066295206,3.920817210829061
3.501767426849406,3.447266525410229,2.878113233051484,2.838704683218372,2.5375446709075056,3.519958878659727,3.4813079166355374,3.1813239298959815,3.531350171031572,3.247027444307386,2.9036868946793253,2.3913528717347114,2.7791286828899464,4.144509253415389,1.5140256157563923
3.0793250774158114,2.790789115914029,1.4940261239178936,3.204648597388039,2.40355974932894,2.530054634636881,3.51327714654193,3.6147525915569254,3.302358067524827,2.7559671668145533,2.284760823790743,2.3689987634083676,2.91007522966448,2.757360960012968,3.5571270392736274
3.0514439161034708,2.154764277379381,3.5621203635754672,2.8262758014636424,3.1386178157911986,2.3122017324085204,2.761427651559396,2.1669228471211284,3.3691071151335072,2.434800677299833,3.6828055567637916,2.765800665151641,2.377672800642439,3.2012169012668985,2.0066809317072787
3.998904198338701,1.8873838873203685,3.8829398787571923,2.902445353469308,2.59729886592259,3.8430530739271407,4.044182514887703,2.878900770693519,1.8617492215165363,2.0987508931444614,3.1867914062911353,2.6409151781204465,3.006082804672107,3.085736880796834,3.981389364951976
2.0689676113020283,3.1201135325771494,3.1530457036246524,2.8810421113536853,4.661239731634543,4.005955840933998,3.2180343601142063,3.033501198211748,3.508980768647477,3.354585859605215,3.1385639682403417,2.878369069106409,1.1024597936139333,2.9491698256299754,3.76447848244527
2.6383266692384613,2.7773887080790924,3.039661202788424,2.2131673028200156,2.715595106215258,1.7058869549642712,2.969253975084282,2.78090497029459,2.8665664440259393,3.1249056793888794,3.2867111444778985,2.76430731623391,3.276967322441249,1.5361843819988232,2.4372000279095247
4.012312644991171,2.9467672872239032,2.619440922138055,3.035591053826231,1.8037310264151603,1.6140754963760005,2.5399272296970636,2.388445147036157,4.027590880596929,2.5736494580045166,2.6349945042034064,3.6279880397218753,2.1500390436292585,1.9423262263380594,3.8272593530867485
4.384643697064192,3.0023893557206627,4.000933924003236,2.6472085255813127,3.2496013675219904,3.1074965193171216,2.569383183320468,4.685260740888151,2.8064853401171033,2.64024238181038,2.386002208673346,3.0202569766013263,2.2750132465060235,3.6834571912077587,2.8090803140166085
2.677313329034729,4.207376150930182,2.818076494962945,2.6382874488255386,2.392049001059666,1.6029734826017135,3.3206057857732074,2.403340696846099,1.6640019906573298,2.814856686815148,2.370269963972965,1.7878728973612215,2.9610125007468793,2.4645561856532603,3.407350670989898
1.7055473185135683,3.5920057209315033,2.4861879073496116,3.2739550293126523,2.9880698118232334,3.0870261520506297,2.583377560856242,3.3877559144206066,3.666441135892865,2.2105594798870607,2.773124206740108,3.489147254751321,2.3259663485438082,3.2676566039180974,2.2972243516794557
2.8770014071293644,3.7488686346382587,4.268613219942765,3.551890585368051,2.2962313163395804,3.09707006996561,1.0447554799041994,4.068820348319035,2.8514067176987363,2.5954498184290604,3.414470913140336,2.610167544528217,2.788858811831704,2.6719437656172373,2.6198493029954433
3.7218990587928165,3.3408247996292872,4.197501198859291,2.051866514102343,2.025408000819679,4.391805329454918,4.219813686530115,4.001683992708045,2.6901176421407706,3.5401382987349694,3.8954878894782357,1.8086863050612654,2.967215264135379,2.526000448175875,1.470505775382378
2.7405763124147393,3.303183508454304,2.580335122912845,2.5091345874311695,4.055374420132979,2.6907566094912205,2.9369169806186166,3.3147090881738723,1.900161783610198,2.7021101280661286,3.6013980697422667,2.5154183195231488,1.816734596438537,2.2515304580312874,2.4461033767886486
2.5008971823124764,2.929446735952903,2.652864443780991,3.490540220607617,3.627001842289838,3.7228179326567776,2.992933664605821,2.181736776923059,2.3361495593814423,3.7690648021888924,3.0062426468076695,2.629444358901439,3.1438491876245065,2.506962257159398,4.160815551726225
3.2759362697847005,3.097821638838187,2.896647910874303,3.1976293677072003,3.150771859409463,3.4978698407061697,3.9144292204958573,2.8320024990740023,2.5224773093800263,3.190588472205433,2.6524897449125384,3.5728399636273096,3.1713797911651227,3.33837046799433,2.309031498838544
2.4897862602612606,2.3030249768596773,1.544599163052936,3.17975897969845,2.9290875414674447,1.9332680907440412,3.4243786068370934,2.215920838816744,2.177916465467259,3.681280903262271,3.9143122324205715,3.9153642877371784,3.91281572965893,2.7546086120327953,3.514228664920145
3.2189893159660374,2.886391921879758,2.4338726890502183,3.623796447536086,3.488379989850424,3.429237682813394,3.389453477367184,4.459197193161153,2.821497930410004,2.873886317578548,3.7651511192422498,1.975907512335449,2.2382742528268897,2.705726265939094,2.8259594751942654
4.029542038792973,3.8039580051994197,3.3821948070515138,2.8704133014096778,3.1507044993022983,3.648740187756698,3.021525377646684,3.3525804045485077,3.5488371998347557,4.248635180833839,3.3106566967668147,2.9345450286005295,3.1549977155479003,3.659205868119138,2.681435981899903
3.956556498253952,1.2444945013963813,2.583828327890237,4.138844753432917,2.7030716635595593,4.555951861812988,1.9871147966609064,2.320471644246785,4.05918246277002,1.5298584059243723,2.476918272474105,2.9569302379272973,1.6292987055395645,2.9864796328338956,3.838245586557366
3.0953541667178834,3.2318117049904878,3.8973430809168015,2.1629115435272417,3.8609524886251947,4.199077830285752,3.795706153335815,2.3127820626631626,3.3632464785950846,2.289324648442906,3.2341832051092347,2.4856490771343416,3.193089205489501,2.844685245588081,2.9864139691817737
3.282545906158824,3.783732355039628,2.4180364885420897,3.0063748305681535,3.745259100472734,1.7374910363229856,3.6817309263036595,3.0936753887856394,3.3331088903731714,3.3314539629021516,3.5559238038277083,3.8266088632056117,3.125862098428763,3.471003247533513,2.9341217794185104
3.122223284589536,2.4548675237203366,3.4081446926948447,2.4452072902623145,4.188284334353175,2.653852256899675,3.1746613306591756,4.123030659344473,3.8172148129427272,3.6342412818545498,2.8730448334250758,2.3075409552912927,1.956234057098575,3.3145671394784384,3.0750443272515406
